33, 60.0 63.863136 64.98045 67.01955 68.13686 72.0 ;
34, 60.0 62.0391 64.98045 67.01955 69.9609 72.0 ;
35, 60.0 63.863136 64.27373 67.72627 68.13686 72.0 ;
36, 60.0 62.31174 64.62348 67.37652 69.688255 72.0 ;
37, 60.0 62.31174 63.863136 68.13686 69.688255 72.0 ;
38, 60.0 60.97364 65.513176 66.486824 71.02636 72.0 ;
39, 60.0 64.98045 65.513176 66.486824 67.01955 72.0 ;
40, 60.0 63.863136 65.513176 66.486824 68.13686 72.0 ;
41, 60.0 62.31174 65.513176 66.486824 69.688255 72.0 ;
42, 60.0 62.0391 65.513176 66.486824 69.9609 72.0 ;
43, 60.0 61.85 63.37 66.83 67.9 72.0 ;
44, 60.0 62.0391 63.156414 67.01955 68.13686 72.0 ;
45, 60.0 61.650043 64.98045 67.01955 68.66959 72.0 ;
46, 60.0 61.385727 62.66871 63.863136 64.98045 72.0 ;
47, 60.0 61.385727 62.66871 64.054436 64.98045 72.0 ;
48, 60.0 62.304405 64.42891 66.84259 69.47739 72.0 ;
49, 60.0 62.37175 65.28687 66.97369 69.4511 72.0 ;
50, 60.0 62.66871 64.98045 66.531845 69.27107 72.0 ;
51, 60.0 61.2 62.34 66.66 67.47 72.0 ;
52, 60.0 61.36 62.91 66.7 68.04 72.0 ;
53, 60.0 61.97 63.77 67.24 68.28 72.0 ;
54, 60.0 63.84507 65.49296 67.014084 69.33803 72.0 ;
55, 60.0 62.323944 63.84507 65.49296 69.33803 72.0 ;
56, 60.0 63.169014 65.49296 67.014084 69.676056 72.0 ;
57, 60.0 61.521126 63.84507 67.014084 69.33803 72.0 ;
58, 60.0 63.169014 65.49296 67.014084 69.33803 72.0 ;
59, 60.0 61.521126 63.84507 67.014084 69.676056 72.0 ;
60, 60.0 62.0391 64.98045 67.01955 70.175964 72.0 ;
61, 60.0 64.24 64.94 69.18 71.3 72.0 ;
62, 60.0 63.330406 65.17607 69.15553 70.05899 72.0 ;
63, 60.0 63.156414 64.98045 68.13686 69.9609 72.0 ;
64, 60.0 61.99 64.77 67.17 69.26 72.0 ;
65, 60.0 62.71 65.25 67.46 70.03 72.0 ;
66, 60.0 63.3 64.66 67.38 69.1 72.0 ;
67, 60.0 61.79 64.9 66.7 68.52 72.0 ;
68, 60.0 63.53 64.8 67.55 69.78 72.0 ;
69, 60.0 61.95 63.7 67.1 69.5 72.0 ;
70, 60.0 61.48 63.49 66.58 68.89 72.0 ;
71, 60.0 61.46 64.79 67.21 70.2 72.0 ;
72, 60.0 62.64 65.07 66.7 68.65 72.0 ;
73, 60.0 61.97 65.9 66.7 69.54 72.0 ;
74, 60.0 62.58 65.06 67.43 69.33 72.0 ;
75, 60.0 63.36 66.17 68.59 70.21 72.0 ;
76, 60.0 62.64 65.07 66.7 68.18 72.0 ;
77, 60.0 62.74 65.29 67.19 69.04 72.0 ;
78, 60.0 62.63 65.3 67.94 69.79 72.0 ;
79, 60.0 62.4 64.63 67.3 69.22 72.0 ;
80, 60.0 61.5 64.17 66.75 68.76 72.0 ;
81, 60.0 64.2 65.4 66.9 70.8 72.0 ;
82, 60.0 62.31174 64.98045 68.13686 69.9609 72.0 ;
83, 60.0 64.2 65.4 69.3 70.8 72.0 ;
84, 60.0 61.49938 62.80799 66.7849 68.23448 72.0 ;
85, 60.0 61.13476 62.63677 66.66219 67.89079 72.0 ;
86, 60.0 62.50304 64.98045 67.01955 69.52259 72.0 ;
87, 60.0 62.47741 64.98045 67.01955 69.49696 72.0 ;
88, 60.0 60.705883 62.82353 67.05882 68.47059 72.0 ;
89, 60.0 60.705883 62.82353 67.05882 70.588234 72.0 ;
90, 60.0 60.705883 65.64706 68.47059 69.882355 72.0 ;
91, 60.0 60.705883 65.64706 67.76471 69.17647 72.0 ;
92, 60.0 61.117313 64.98045 66.09776 69.9609 72.0 ;
93, 60.0 61.341766 63.17754 66.17488 67.985596 72.0 ;
94, 60.0 61.851936 63.156414 66.45188 67.92616 72.0 ;
95, 60.0 61.099567 62.87025 66.14648 67.48622 72.0 ;
96, 60.0 62.070953 63.140465 67.61497 68.54451 72.0 ;
97, 60.0 61.52 63.26 66.92 68.25 72.0 ;
98, 60.0 62.0391 63.156414 67.01955 68.13686 72.0 ;
99, 60.0 61.385727 64.98045 67.01955 68.40527 72.0 ;
100, 60.0 61.9317 63.8634 66.9835 68.8799 72.0 ;
101, 60.0 61.824036 64.98045 67.01955 70.175964 72.0 ;
102, 60.0 62.0391 63.863136 67.01955 68.84359 72.0 ;
103, 60.0 62.31174 64.70781 67.01955 69.688255 72.0 ;
104, 60.0 61.50637 63.11264 66.98454 68.46168 72.0 ;
105, 60.0 62.0391 63.03577 67.17911 68.43485 72.0 ;
106, 60.0 62.16385 63.04508 67.22323 68.36583 72.0 ;
107, 60.0 61.50637 62.892097 64.17508 64.4815 67.01955 ;
108, 60.0 61.3222 62.97995 66.92771 68.17118 72.0 ;
109, 60.0 60.62961 62.66871 67.01955 67.64916 72.0 ;
110, 60.0 62.82 64.94 67.06 69.88 72.0 ;
111, 60.0 61.48059 62.686367 66.38994 67.62706 72.0 ;
112, 60.0 61.00304 62.113186 66.295944 67.32064 72.0 ;
113, 60.0 60.919456 62.892097 66.61618 67.61765 72.0 ;
114, 60.0 61.337055 63.06138 67.187225 68.002075 72.0 ;
115, 60.0 62.28 64.84 67.28 69.6 72.0 ;
116, 60.0 62.611095 64.6502 66.98597 69.91681 72.0 ;
117, 60.0 62.3182 64.72011 66.79415 69.5027 72.0 ;
118, 60.0 62.3194 64.71802 67.17208 69.39247 72.0 ;
119, 60.0 62.049606 64.76627 67.363 70.04936 72.0 ;
120, 60.0 62.31174 64.35084 67.01955 69.33129 72.0 ;
121, 60.0 62.66871 64.98045 67.01955 69.688255 72.0 ;
122, 60.0 62.0391 64.98045 67.01955 69.33129 72.0 ;
123, 60.0 62.081795 64.61597 67.27415 69.82512 72.0 ;
124, 60.0 62.929256 65.0769 67.621506 70.05735 72.0 ;
125, 60.0 62.31174 64.35084 66.85388 69.33129 72.0 ;
126, 60.0 62.79363 65.31624 67.77408 70.39179 72.0 ;
127, 60.0 62.80036 64.86443 67.28186 69.3643 72.0 ;
128, 60.0 62.6501 64.65193 67.27795 69.29328 72.0 ;
129, 60.0 62.23 64.76 67.12 69.37 72.0 ;
130, 60.0 62.51 64.84 67.18 69.51 72.0 ;
131, 60.0 62.45 64.76 67.15 69.46 72.0 ;
132, 60.0 62.32 64.73 67.18 69.4 72.0 ;
133, 60.0 62.36 64.54 67.05 69.28 72.0 ;
134, 60.0 61.93 64.57 66.87 69.19 72.0 ;
135, 60.0 62.31174 64.62348 67.01955 69.33129 72.0 ;
136, 60.0 62.0391 64.70781 67.01955 69.33129 72.0 ;
137, 60.0 62.0391 64.35084 67.01955 69.33129 72.0 ;
138, 60.0 62.0391 64.70781 67.01955 69.688255 72.0 ;
139, 60.0 62.66871 64.70781 67.37652 70.04523 72.0 ;
140, 60.0 62.31174 64.62348 66.93523 69.603935 72.0 ;
141, 60.0 62.31174 64.98045 67.01955 69.688255 72.0 ;
142, 60.0 62.31174 64.57834 66.84199 69.22793 72.0 ;
143, 60.0 62.78451 65.69182 67.40258 70.41953 72.0 ;
144, 60.0 62.66871 64.98045 67.33722 69.688255 72.0 ;
145, 60.0 62.22974 64.7559 67.11842 69.37091 72.0 ;
146, 60.0 62.31174 64.98045 67.01955 69.33129 72.0 ;
147, 60.0 62.61 65.22 67.83 70.44 72.0 ;
148, 60.0 62.64 64.68 67.32 69.36 72.0 ;
149, 60.0 62.34 64.68 67.02 69.36 72.0 ;
150, 60.0 62.76923 65.53846 67.38461 70.15385 72.0 ;
151, 60.0 62.31174 64.98045 67.29219 69.688255 72.0 ;
152, 60.0 62.66871 65.10367 67.45786 69.9609 72.0 ;
153, 60.0 62.264664 64.52933 67.13233 69.396996 72.0 ;
154, 60.0 63.833332 65.0 68.833336 70.0 72.0 ;
155, 60.0 63.833332 65.0 67.0 68.166664 72.0 ;
156, 60.0 64.0 65.333336 69.333336 70.666664 72.0 ;
157, 60.0 60.62961 64.98045 67.01955 68.525925 72.0 ;
158, 60.0 61.50637 64.98045 67.01955 68.525925 72.0 ;
159, 60.0 61.5 62.7 66.6 68.1 72.0 ;
160, 60.0 63.6 64.8 67.2 70.8 72.0 ;
161, 60.0 63.6 64.8 68.4 70.8 72.0 ;
162, 60.0 61.2 62.7 66.6 67.8 72.0 ;
163, 60.0 61.5 62.7 66.9 68.1 72.0 ;
164, 60.0 61.2 62.7 66.6 68.1 72.0 ;
165, 60.0 61.2 62.4 66.6 67.8 72.0 ;
166, 60.0 62.6782 64.3391 67.0173 70.50519 72.0 ;
167, 60.0 62.6782 64.3391 67.0173 68.51211 72.0 ;
168, 60.0 62.6782 66.16609 68.84429 70.50519 72.0 ;
169, 60.0 62.6782 66.16609 68.84429 70.3391 72.0 ;
170, 60.0 62.6782 64.3391 66.16609 70.50519 72.0 ;
171, 60.0 64.3391 66.16609 67.82699 70.50519 72.0 ;
172, 60.0 62.426685 64.80317 67.25314 69.64945 72.0 ;
173, 60.0 62.41116 64.809425 67.196526 69.57394 72.0 ;
174, 60.0 61.824036 64.98045 67.01955 68.84359 72.0 ;
175, 60.0 61.824036 62.813583 67.01955 68.84359 72.0 ;
176, 60.0 63.06155 65.414856 67.11389 70.39531 72.0 ;
177, 60.0 61.93 64.94 67.01955 69.09 72.0 ;
