59, 1 152.113 384.507 701.408 967.606 2 ;
60, 1 9/8 4/3 3/2 9/5 2 ;
61, 1 424.0 494.0 918.0 1130.0 2 ;
62, 1 40/33 89/66 56/33 59/33 2 ;
63, 1 6/5 4/3 8/5 16/9 2 ;
64, 1 199.0 477.0 717.0 926.0 2 ;
65, 1 271.0 525.0 746.0 1003.0 2 ;
66, 1 330.0 466.0 738.0 910.0 2 ;
67, 1 179.0 490.0 670.0 852.0 2 ;
68, 1 353.0 480.0 755.0 978.0 2 ;
69, 1 195.0 370.0 710.0 950.0 2 ;
70, 1 148.0 349.0 658.0 889.0 2 ;
71, 1 146.0 479.0 721.0 1020.0 2 ;
72, 1 264.0 507.0 670.0 865.0 2 ;
73, 1 197.0 590.0 670.0 954.0 2 ;
74, 1 258.0 506.0 743.0 933.0 2 ;
75, 1 336.0 617.0 859.0 1021.0 2 ;
76, 1 264.0 507.0 670.0 818.0 2 ;
77, 1 274.0 529.0 719.0 904.0 2 ;
78, 1 263.0 530.0 794.0 979.0 2 ;
79, 1 240.0 463.0 730.0 922.0 2 ;
80, 1 150.0 417.0 675.0 876.0 2 ;
81, 1 420.0 540.0 690.0 1080.0 2 ;
82, 1 8/7 4/3 8/5 16/9 2 ;
83, 1 420.0 540.0 930.0 1080.0 2 ;
84, 1 149.938 280.799 678.49 823.448 2 ;
85, 1 113.476 263.677 666.219 789.079 2 ;
86, 1 52/45 4/3 3/2 26/15 2 ;
87, 1 15/13 4/3 3/2 45/26 2 ;
88, 1 70.588 282.353 705.882 847.059 2 ;
89, 1 70.588 282.353 705.882 1058.824 2 ;
90, 1 70.588 564.706 847.059 988.235 2 ;
91, 1 70.588 564.706 776.471 917.647 2 ;
92, 1 16/15 4/3 64/45 16/9 2 ;
93, 1 134.177 317.754 10/7 798.559 2 ;
94, 1 185.194 6/5 645.188 792.616 2 ;
95, 1 109.957 287.025 614.647 748.622 2 ;
96, 1 207.095 314.046 761.497 854.451 2 ;
97, 1 152.0 326.0 692.0 825.0 2 ;
98, 1 9/8 6/5 3/2 8/5 2 ;
99, 1 13/12 4/3 3/2 13/8 2 ;
100, 1 193.17 386.34 698.35 887.99 2 ;
101, 1 10/9 4/3 3/2 9/5 2 ;
102, 1 9/8 5/4 3/2 5/3 2 ;
103, 1 8/7 21/16 3/2 7/4 2 ;
104, 1 12/11 311.264 698.454 846.168 2 ;
105, 1 9/8 303.577 717.911 843.485 2 ;
106, 1 216.385 304.508 722.323 836.583 2 ;
107, 1 12/11 13/11 14/11 57/44 3/2 ;
108, 1 132.22 297.995 692.771 817.118 2 ;
109, 1 28/27 7/6 3/2 14/9 2 ;
110, 1 282.0 494.0 706.0 988.0 2 ;
111, 1 148.059 268.637 638.994 762.706 2 ;
112, 1 100.304 211.319 629.594 732.064 2 ;
113, 1 91.946 289.21 661.618 761.765 2 ;
114, 1 133.706 306.138 718.723 800.207 2 ;
115, 1 228.0 484.0 728.0 960.0 2 ;
116, 1 261.11 465.02 698.597 991.681 2 ;
117, 1 231.82 472.011 679.415 950.27 2 ;
118, 1 231.94 471.802 717.208 939.247 2 ;
119, 1 204.961 476.627 736.3 1004.936 2 ;
120, 1 8/7 9/7 3/2 12/7 2 ;
121, 1 7/6 4/3 3/2 7/4 2 ;
122, 1 9/8 4/3 3/2 12/7 2 ;
123, 1 208.179 461.597 727.415 982.512 2 ;
124, 1 292.926 507.69 762.15 1005.735 2 ;
125, 1 8/7 9/7 52/35 12/7 2 ;
126, 1 279.363 531.624 777.408 1039.179 2 ;
127, 1 280.036 486.443 728.186 936.43 2 ;
128, 1 265.01 465.193 727.795 929.328 2 ;
129, 1 223.0 476.0 712.0 937.0 2 ;
130, 1 251.0 484.0 718.0 951.0 2 ;
131, 1 245.0 476.0 715.0 946.0 2 ;
132, 1 232.0 473.0 718.0 940.0 2 ;
133, 1 236.0 454.0 705.0 928.0 2 ;
134, 1 193.0 457.0 687.0 919.0 2 ;
135, 1 8/7 64/49 3/2 12/7 2 ;
136, 1 9/8 21/16 3/2 12/7 2 ;
137, 1 9/8 9/7 3/2 12/7 2 ;
138, 1 9/8 21/16 3/2 7/4 2 ;
139, 1 7/6 21/16 49/32 343/192 2 ;
140, 1 8/7 64/49 512/343 256/147 2 ;
141, 1 8/7 4/3 3/2 7/4 2 ;
142, 1 8/7 457.834 684.199 922.793 2 ;
143, 1 278.451 569.182 740.258 1041.953 2 ;
144, 1 7/6 4/3 55/36 7/4 2 ;
145, 1 222.974 475.59 711.842 937.091 2 ;
146, 1 8/7 4/3 3/2 12/7 2 ;
147, 1 261.0 522.0 783.0 1044.0 2 ;
148, 1 264.0 468.0 732.0 936.0 2 ;
149, 1 234.0 468.0 702.0 936.0 2 ;
150, 1 276.923 553.846 738.462 1015.385 2 ;
151, 1 8/7 4/3 32/21 7/4 2 ;
152, 1 7/6 47/35 20/13 16/9 2 ;
153, 1 226.466 452.932 713.233 939.699 2 ;
154, 1 383.333 500.0 883.333 1000.0 2 ;
155, 1 383.333 500.0 700.0 816.667 2 ;
156, 1 400.0 533.333 933.333 1066.667 2 ;
157, 1 28/27 4/3 3/2 18/11 2 ;
158, 1 12/11 4/3 3/2 18/11 2 ;
159, 1 150.0 270.0 660.0 810.0 2 ;
160, 1 360.0 480.0 720.0 1080.0 2 ;
161, 1 360.0 480.0 840.0 1080.0 2 ;
162, 1 120.0 270.0 660.0 780.0 2 ;
163, 1 150.0 270.0 690.0 810.0 2 ;
164, 1 120.0 270.0 660.0 810.0 2 ;
165, 1 120.0 240.0 660.0 780.0 2 ;
166, 1 267.82 433.91 701.73 1050.519 2 ;
167, 1 267.82 433.91 701.73 851.211 2 ;
168, 1 267.82 616.609 884.429 1050.519 2 ;
169, 1 267.82 616.609 884.429 1033.91 2 ;
170, 1 267.82 433.91 616.609 1050.519 2 ;
171, 1 433.91 616.609 782.699 1050.519 2 ;
172, 1 367/319 421/319 485/319 557/319 2 ;
173, 1 10553/9181 12121/9181 13913/9181 15961/9181 2 ;
174, 1 10/9 4/3 3/2 5/3 2 ;
175, 1 10/9 20/17 3/2 5/3 2 ;
176, 1 306.155 541.486 711.39 1039.531 2 ;
177, 1 193.0 494.0 3/2 909.0 2 ;
